year,rank,mojo_title,title_norm,domestic,imdb_id,source_row
2009,4,Transformers: Revenge of the Fallen,transformers_revenge_of_the_fallen,836303693.0,,4948
2009,5,2012,2012,769679473.0,,4949
2009,6,Up,up,735099082.0,,4950
2009,7,The Twilight Saga: New Moon,the_twilight_saga_new_moon,709827462.0,,4951
2009,8,Sherlock Holmes,sherlock_holmes,524028679.0,,4952
2009,9,Angels & Demons,angels_demons,485930816.0,,4953
2009,10,The Hangover,the_hangover,468812793.0,,4954
2009,11,Alvin and the Chipmunks: The Squeakquel,alvin_and_the_chipmunks_the_squeakquel,443140005.0,,4955
2009,12,Night at the Museum: Battle of the Smithsonian,night_at_the_museum_battle_of_the_smithsonian,413106170.0,,4956
2009,13,Star Trek,star_trek,385680446.0,,4957
2009,14,Monsters vs. Aliens,monsters_vs_aliens,381509870.0,,4958
2009,15,X-Men Origins: Wolverine,xmen_origins_wolverine,373062864.0,,4959
2009,16,Terminator Salvation,terminator_salvation,371353001.0,,4960
2009,17,Fast & Furious,fast_furious,360364265.0,,4961
2009,18,Prince of Persia: The Sands of Time,prince_of_persia_the_sands_of_time,336365676.0,,4962
2009,19,A Christmas Carol,a_christmas_carol,325286646.0,,4963
2009,20,Inglourious Basterds,inglourious_basterds,321455689.0,,4964
2009,21,The Proposal,the_proposal,317375031.0,,4965
2009,22,The Blind Side,the_blind_side,309208309.0,,4966
2009,23,G.I. Joe: The Rise of Cobra,gi_joe_the_rise_of_cobra,302469017.0,,4967
2009,24,G-Force,gforce,292817841.0,,4968
2009,25,This Is It,this_is_it,267983588.0,,4969
2009,26,The Princess and the Frog,the_princess_and_the_frog,267045765.0,,4970
2009,27,Cloudy with a Chance of Meatballs,cloudy_with_a_chance_of_meatballs,243006126.0,,4971
2009,28,It's Complicated,its_complicated,219103655.0,,4972
2009,29,Public Enemies,public_enemies,214104620.0,,4973
2009,30,District 9,district_9,210888950.0,,4974
2009,31,The Ugly Truth,the_ugly_truth,205298907.0,,4975
2009,32,Paranormal Activity,paranormal_activity,193355800.0,,4976
2009,33,The Final Destination,the_final_destination,186167139.0,,4977
2009,34,Watchmen,watchmen,185382813.0,,4978
2009,35,Paul Blart: Mall Cop,paul_blart_mall_cop,183348429.0,,4979
2009,36,He's Just Not That Into You,hes_just_not_that_into_you,178866158.0,,4980
2009,37,Couples Retreat,couples_retreat,171844840.0,,4981
2009,38,Up in the Air,up_in_the_air,166842739.0,,4982
2009,39,Hannah Montana: The Movie,hannah_montana_the_movie,155545279.0,,4983
2009,40,The Taking of Pelham 123,the_taking_of_pelham_123,150166126.0,,4984
2009,41,Brüno,brüno,138805831.0,,4985
2009,42,17 Again,17_again,136316880.0,,4986
2009,43,Julie & Julia,julie_julia,129540522.0,,4987
2009,44,The Fighter,the_fighter,129190869.0,,4988
2009,45,Law Abiding Citizen,law_abiding_citizen,127944208.0,,4989
2009,46,Coraline,coraline,124596837.0,,4990
2009,47,Surrogates,surrogates,122444772.0,,4991
2009,48,Invictus,invictus,122233971.0,,4992
2009,49,Red Cliff II,red_cliff_ii,120432178.0,,4993
2009,50,Hotel for Dogs,hotel_for_dogs,117252578.0,,4994
2009,51,Bride Wars,bride_wars,115375850.0,,4995
2009,52,Confessions of a Shopaholic,confessions_of_a_shopaholic,108394089.0,,4996
2009,53,Race to Witch Mountain,race_to_witch_mountain,106387141.0,,4997
2009,54,Planet 51,planet_51,105647102.0,,4998
2009,55,The Girl with the Dragon Tattoo,the_girl_with_the_dragon_tattoo,104414200.0,,4999
2009,56,Zombieland,zombieland,102392080.0,,5000
2009,57,Ghosts of Girlfriends Past,ghosts_of_girlfriends_past,102366815.0,,5001
2009,58,The Time Traveler's Wife,the_time_travelers_wife,101344412.0,,5002
2009,59,My Bloody Valentine,my_bloody_valentine,100734718.0,,5003
2009,60,Where the Wild Things Are,where_the_wild_things_are,100140096.0,,5004
2009,61,Old Dogs,old_dogs,96753696.0,,5005
2009,62,My Sister's Keeper,my_sisters_keeper,95714875.0,,5006
2009,63,Green Zone,green_zone,94882549.0,,5007
2009,64,The Lovely Bones,the_lovely_bones,93621340.0,,5008
2009,65,Underworld: Rise of the Lycans,underworld_rise_of_the_lycans,92158961.0,,5009
2009,66,"I Love You, Man",i_love_you_man,91980359.0,,5010
2009,67,Friday the 13th,friday_the_13th,91509154.0,,5011
2009,68,Drag Me to Hell,drag_me_to_hell,90842646.0,,5012
2009,69,Madea Goes to Jail,madea_goes_to_jail,90508336.0,,5013
2009,70,Rookies the Movie: Graduation,rookies_the_movie_graduation,88055243.0,,5014
2009,71,State of Play,state_of_play,87812371.0,,5015
2009,72,Did You Hear About the Morgans?,did_you_hear_about_the_morgans,85280250.0,,5016
2009,73,Duplicity,duplicity,78176181.0,,5017
2009,74,Orphan,orphan,77912251.0,,5018
2009,75,The Haunting in Connecticut,the_haunting_in_connecticut,77536359.0,,5019
2009,76,Fame,fame,77211836.0,,5020
2009,77,The Unborn,the_unborn,76514050.0,,5021
2009,78,The Pink Panther 2,the_pink_panther_2,76025134.0,,5022
2009,79,Obsessed,obsessed,73830347.0,,5023
2009,80,Funny People,funny_people,71585235.0,,5024
2009,81,Tidal Wave,tidal_wave,71283278.0,,5025
2009,82,The Men Who Stare at Goats,the_men_who_stare_at_goats,69095771.0,,5026
2009,83,Land of the Lost,land_of_the_lost,68777554.0,,5027
2009,84,Saw VI,saw_vi,68234154.0,,5028
2009,85,The Girl Who Played with Fire,the_girl_who_played_with_fire,67153225.0,,5029
2009,86,Precious,precious,63649529.0,,5030
2009,87,Little Nicholas,little_nicholas,62792067.0,,5031
2009,88,Year One,year_one,62357900.0,,5032
2009,89,The Imaginarium of Doctor Parnassus,the_imaginarium_of_doctor_parnassus,61808775.0,,5033
2009,90,Ninja Assassin,ninja_assassin,61601280.0,,5034
2009,91,500 Days of Summer,500_days_of_summer,60722734.0,,5035
2009,92,3 Idiots,3_idiots,60262836.0,,5036
2009,93,The International,the_international,60253843.0,,5037
2009,94,Aliens in the Attic,aliens_in_the_attic,57881056.0,,5038
2009,95,Vicky the Viking,vicky_the_viking,56390258.0,,5039
2009,96,Under the Sea 3D,under_the_sea_3d,55902624.0,,5040
2009,97,Dragonball Evolution,dragonball_evolution,55720772.0,,5041
2009,98,Nine,nine,54004950.0,,5042
2009,99,Arthur and the Revenge of Maltazard,arthur_and_the_revenge_of_maltazard,52377611.0,,5043
2009,100,Take Off,take_off,52141043.0,,5044
2010,1,Toy Story 3,toy_story_3,1066969703.0,,5145
2010,2,Alice in Wonderland,alice_in_wonderland,1025467110.0,,5146
2010,3,Harry Potter and the Deathly Hallows: Part 1,harry_potter_and_the_deathly_hallows_part_1,960283305.0,,5147
2010,4,Inception,inception,828258695.0,,5148
2010,5,Shrek Forever After,shrek_forever_after,752600867.0,,5149
2010,6,The Twilight Saga: Eclipse,the_twilight_saga_eclipse,698491347.0,,5150
2010,7,Iron Man 2,iron_man_2,623933331.0,,5151
2010,8,Tangled,tangled,592461732.0,,5152
2010,9,Despicable Me,despicable_me,543239815.0,,5153
2010,10,How to Train Your Dragon,how_to_train_your_dragon,494878759.0,,5154
2010,11,Clash of the Titans,clash_of_the_titans,493214993.0,,5155
2010,12,The King's Speech,the_kings_speech,423999102.0,,5156
2010,13,The Chronicles of Narnia: The Voyage of the Dawn Treader,the_chronicles_of_narnia_the_voyage_of_the_dawn_treader,415686217.0,,5157
2010,14,Tron: Legacy,tron_legacy,400062763.0,,5158
2010,15,The Karate Kid,the_karate_kid,359126022.0,,5159
2010,16,Black Swan,black_swan,329398046.0,,5160
2010,17,Megamind,megamind,321885765.0,,5161
2010,18,Robin Hood,robin_hood,321669741.0,,5162
2010,19,The Last Airbender,the_last_airbender,319713881.0,,5163
2010,20,Little Fockers,little_fockers,310650585.0,,5164
2010,21,Resident Evil: Afterlife,resident_evil_afterlife,300228084.0,,5165
2010,22,Shutter Island,shutter_island,294804195.0,,5166
2010,23,Salt,salt,293503354.0,,5167
2010,24,Sex and the City 2,sex_and_the_city_2,290745055.0,,5168
2010,25,The Tourist,the_tourist,278780441.0,,5169
2010,26,The Expendables,the_expendables,274470394.0,,5170
2010,27,Grown Ups,grown_ups,271430189.0,,5171
2010,28,Knight and Day 2010 Re-release,knight_and_day_2010_rerelease,261930436.0,,5172
2010,29,True Grit,true_grit,252276927.0,,5173
2010,30,Gulliver's Travels,gullivers_travels,237382724.0,,5174
2010,31,Percy Jackson & the Olympians: The Lightning Thief,percy_jackson_the_olympians_the_lightning_thief,226497209.0,,5175
2010,32,The Social Network,the_social_network,224920315.0,,5176
2010,33,Valentine's Day,valentines_day,216485654.0,,5177
2010,34,The Sorcerer's Apprentice,the_sorcerers_apprentice,215283742.0,,5178
2010,35,Due Date,due_date,211780824.0,,5179
2010,36,Eat Pray Love,eat_pray_love,204594016.0,,5180
2010,37,Yogi Bear,yogi_bear,203509374.0,,5181
2010,38,RED,red,199006387.0,,5182
2010,39,Paranormal Activity 2,paranormal_activity_2,177512032.0,,5183
2010,40,The A-Team,the_ateam,177238796.0,,5184
2010,41,Jackass 3D,jackass_3d,171685792.0,,5185
2010,42,The Other Guys,the_other_guys,170458922.0,,5186
2010,43,Unstoppable,unstoppable,167805466.0,,5187
2010,44,Step Up 3D,step_up_3d,159291809.0,,5188
2010,45,The Book of Eli,the_book_of_eli,157107755.0,,5189
2010,46,The Town,the_town,154026136.0,,5190
2010,47,Date Night,date_night,152263880.0,,5191
2010,48,The Secret World of Arrietty,the_secret_world_of_arrietty,148979794.0,,5192
2010,49,Legend of the Guardians: The Owls of Ga'Hoole,legend_of_the_guardians_the_owls_of_gahoole,140073390.0,,5193
2010,50,The Wolfman,the_wolfman,139789765.0,,5194
2010,51,The Bounty Hunter,the_bounty_hunter,136333522.0,,5195
2010,52,Saw 3D,saw_3d,136150434.0,,5196
2010,53,Wall Street: Money Never Sleeps,wall_street_money_never_sleeps,134748021.0,,5197
2010,54,The Adjustment Bureau,the_adjustment_bureau,127869379.0,,5198
2010,55,Predators,predators,127233108.0,,5199
2010,56,A Nightmare on Elm Street,a_nightmare_on_elm_street,115694863.0,,5200
2010,57,Dear John,dear_john,114991723.0,,5201
2010,58,Cats & Dogs: The Revenge of Kitty Galore,cats_dogs_the_revenge_of_kitty_galore,112483764.0,,5202
2010,59,Tooth Fairy,tooth_fairy,112462508.0,,5203
2010,60,Sanctum,sanctum,108609310.0,,5204
2010,61,Harmony,harmony,107056263.0,,5205
2010,62,Hereafter,hereafter,106956330.0,,5206
2010,63,Life as We Know It,life_as_we_know_it,105734416.0,,5207
2010,64,Let the Bullets Fly,let_the_bullets_fly,104723314.0,,5208
2010,65,Love & Other Drugs,love_other_drugs,102820008.0,,5209
2010,66,Aftershock,aftershock,100293273.0,,5210
2010,67,Umizaru 3: The Last Message,umizaru_3_the_last_message,98663381.0,,5211
2010,68,Killers,killers,98159963.0,,5212
2010,69,Kick-Ass,kickass,96188903.0,,5213
2010,70,Nanny McPhee Returns,nanny_mcphee_returns,93251121.0,,5214
2010,71,Get Him to the Greek,get_him_to_the_greek,91720255.0,,5215
2010,72,Burlesque,burlesque,89519773.0,,5216
2010,73,The Last Song,the_last_song,89137047.0,,5217
2010,74,Dinner for Schmucks,dinner_for_schmucks,86855739.0,,5218
2010,75,Bayside Shakedown 3: Set the Guys Loose,bayside_shakedown_3_set_the_guys_loose,85347374.0,,5219
2010,76,Marmaduke,marmaduke,83761844.0,,5220
2010,77,Piranha 3D,piranha_3d,83188165.0,,5221
2010,78,Oceans,oceans,83090556.0,,5222
2010,79,Blades of Blood 2010 Re-release,blades_of_blood_2010_rerelease,82177196.0,,5223
2010,80,Edge of Darkness,edge_of_darkness,81126522.0,,5224
2010,81,Vampires Suck,vampires_suck,80547866.0,,5225
2010,82,Letters to Juliet,letters_to_juliet,79293444.0,,5226
2010,83,The Back-up Plan,the_backup_plan,77477008.0,,5227
2010,84,Diary of a Wimpy Kid,diary_of_a_wimpy_kid,76196538.0,,5228
2010,85,If You Are the One 2,if_you_are_the_one_2,76085443.0,,5229
2010,86,Easy A,easy_a,75026216.0,,5230
2010,87,Hubble,hubble,74249729.0,,5231
2010,88,Pokémon: Zoroark: Master of Illusions,pokémon_zoroark_master_of_illusions,71143529.0,,5232
2010,89,A Turtle's Tale: Sammy's Adventures,a_turtles_tale_sammys_adventures,70627617.0,,5233
2010,90,The Last Exorcism,the_last_exorcism,69432527.0,,5234
2010,91,Takers,takers,69055695.0,,5235
2010,92,Bestseller,bestseller,68813389.0,,5236
2010,93,Legion,legion,67918658.0,,5237
2010,94,The American,the_american,67876281.0,,5238
2010,95,The Next Three Days,the_next_three_days,67448651.0,,5239
2010,96,Skyline,skyline,66984887.0,,5240
2010,97,Hot Tub Time Machine,hot_tub_time_machine,64735752.0,,5241
2010,98,Elite Squad 2: The Enemy Within,elite_squad_2_the_enemy_within,63618850.0,,5242
2010,99,Devil,devil,62695489.0,,5243
2010,100,127 Hours,127_hours,60738797.0,,5244
2011,1,Harry Potter and the Deathly Hallows: Part 2,harry_potter_and_the_deathly_hallows_part_2,1341511219.0,,5345
2011,2,Transformers: Dark of the Moon,transformers_dark_of_the_moon,1123794079.0,,5346
2011,3,Pirates of the Caribbean: On Stranger Tides,pirates_of_the_caribbean_on_stranger_tides,1045713802.0,,5347
2011,4,The Twilight Saga: Breaking Dawn - Part 1,the_twilight_saga_breaking_dawn_part_1,712205856.0,,5348
2011,5,Mission: Impossible - Ghost Protocol,mission_impossible_ghost_protocol,694713380.0,,5349
2011,6,Kung Fu Panda 2,kung_fu_panda_2,665692281.0,,5350
2011,7,Fast Five,fast_five,626137675.0,,5351
2011,8,The Hangover Part II,the_hangover_part_ii,586764305.0,,5352
2011,9,The Smurfs,the_smurfs,563749323.0,,5353
2011,10,Cars 2,cars_2,559852396.0,,5354
2011,11,Puss in Boots,puss_in_boots,554987477.0,,5355
2011,12,Sherlock Holmes: A Game of Shadows,sherlock_holmes_a_game_of_shadows,543848418.0,,5356
2011,13,Rio,rio,483866518.0,,5357
2011,14,Rise of the Planet of the Apes,rise_of_the_planet_of_the_apes,481800873.0,,5358
2011,15,Thor,thor,449326618.0,,5359
2011,16,The Intouchables,the_intouchables,426588510.0,,5360
2011,17,The Adventures of Tintin,the_adventures_of_tintin,373993951.0,,5361
2011,18,Captain America: The First Avenger,captain_america_the_first_avenger,370569774.0,,5362
2011,19,X-Men: First Class,xmen_first_class,352616690.0,,5363
2011,20,Alvin and the Chipmunks: Chipwrecked,alvin_and_the_chipmunks_chipwrecked,342695435.0,,5364
2011,21,Real Steel,real_steel,299268508.0,,5365
2011,22,Bridesmaids,bridesmaids,288383523.0,,5366
2011,23,Super 8,super_8,260095986.0,,5367
2011,24,Rango,rango,245724603.0,,5368
2011,25,Green Lantern,green_lantern,237201172.0,,5369
2011,26,The Girl with the Dragon Tattoo,the_girl_with_the_dragon_tattoo,232617430.0,,5370
2011,27,The Green Hornet,the_green_hornet,227817248.0,,5371
2011,28,Immortals,immortals,226904017.0,,5372
2011,29,The Help,the_help,216639112.0,,5373
2011,30,Bad Teacher,bad_teacher,216197492.0,,5374
2011,31,Just Go with It,just_go_with_it,214945591.0,,5375
2011,32,Battle Los Angeles,battle_los_angeles,211819354.0,,5376
2011,33,Horrible Bosses,horrible_bosses,209838559.0,,5377
2011,34,Paranormal Activity 3,paranormal_activity_3,207039844.0,,5378
2011,35,Gnomeo & Juliet,gnomeo_juliet,193967670.0,,5379
2011,36,Mr. Popper's Penguins,mr_poppers_penguins,187361754.0,,5380
2011,37,Hugo,hugo,185770160.0,,5381
2011,38,The Lion King 2011 3D Release,the_lion_king_2011_3d_release,185542001.0,,5382
2011,39,Hop,hop,183953723.0,,5383
2011,40,War Horse,war_horse,177584879.0,,5384
2011,41,The Descendants,the_descendants,177243185.0,,5385
2011,42,Cowboys & Aliens,cowboys_aliens,174822325.0,,5386
2011,43,In Time,in_time,173930596.0,,5387
2011,44,Zookeeper,zookeeper,169852759.0,,5388
2011,45,The Muppets,the_muppets,165184237.0,,5389
2011,46,Limitless,limitless,161849455.0,,5390
2011,47,Johnny English Reborn,johnny_english_reborn,160078586.0,,5391
2011,48,Happy Feet Two,happy_feet_two,159196259.0,,5392
2011,49,Final Destination 5,final_destination_5,157887643.0,,5393
2011,50,Tower Heist,tower_heist,152930623.0,,5394
2011,51,Midnight in Paris,midnight_in_paris,151672318.0,,5395
2011,52,I Am Number Four,i_am_number_four,149878437.0,,5396
2011,53,Jack and Jill,jack_and_jill,149673788.0,,5397
2011,54,Friends with Benefits,friends_with_benefits,149542245.0,,5398
2011,55,No Strings Attached,no_strings_attached,149228077.0,,5399
2011,56,Arthur Christmas,arthur_christmas,147419472.0,,5400
2011,57,Source Code,source_code,147332697.0,,5401
2011,58,"Crazy, Stupid, Love.",crazy_stupid_love,145051197.0,,5402
2011,59,New Year's Eve,new_years_eve,142044638.0,,5403
2011,60,Contagion,contagion,136515867.0,,5404
2011,61,Unknown,unknown,135710029.0,,5405
2011,62,The Artist,the_artist,133432856.0,,5406
2011,63,The Three Musketeers,the_three_musketeers,132274484.0,,5407
2011,64,We Bought a Zoo,we_bought_a_zoo,120081841.0,,5408
2011,65,Hankyu Railways - A 15-minute Miracle,hankyu_railways_a_15minute_miracle,118799256.0,,5409
2011,66,Water for Elephants,water_for_elephants,117094902.0,,5410
2011,67,The Iron Lady,the_iron_lady,115890699.0,,5411
2011,68,Moneyball,moneyball,110206216.0,,5412
2011,69,Insidious,insidious,99557032.0,,5413
2011,70,Justin Bieber: Never Say Never,justin_bieber_never_say_never,99036827.0,,5414
2011,71,Paul,paul,97984015.0,,5415
2011,72,Scream 4,scream_4,97138686.0,,5416
2011,73,The Rite,the_rite,96560591.0,,5417
2011,74,Dolphin Tale,dolphin_tale,95932565.0,,5418
2011,75,Nothing to Declare,nothing_to_declare,93811164.0,,5419
2011,76,Season of the Witch,season_of_the_witch,91627228.0,,5420
2011,77,Red Riding Hood,red_riding_hood,90260376.0,,5421
2011,78,Sucker Punch,sucker_punch,89792502.0,,5422
2011,79,The Inbetweeners,the_inbetweeners,88823111.0,,5423
2011,80,The Lincoln Lawyer,the_lincoln_lawyer,86752352.0,,5424
2011,81,Hall Pass,hall_pass,86157237.0,,5425
2011,82,Spy Kids 4: All the Time in the World,spy_kids_4_all_the_time_in_the_world,85564310.0,,5426
2011,83,J. Edgar,j_edgar,84920539.0,,5427
2011,84,"Big Mommas: Like Father, Like Son",big_mommas_like_father_like_son,82686066.0,,5428
2011,85,Abduction,abduction,82087155.0,,5429
2011,86,Tinker Tailor Soldier Spy,tinker_tailor_soldier_spy,81244605.0,,5430
2011,87,Priest,priest,78309505.0,,5431
2011,88,Drive,drive,76976666.0,,5432
2011,89,The Ides of March,the_ides_of_march,76338111.0,,5433
2011,90,The Mechanic,the_mechanic,76130093.0,,5434
2011,91,The Change-Up,the_changeup,75450437.0,,5435
2011,92,Larry Crowne,larry_crowne,75055070.0,,5436
2011,93,Diary of a Wimpy Kid: Rodrick Rules,diary_of_a_wimpy_kid_rodrick_rules,72526996.0,,5437
2011,94,The Dilemma,the_dilemma,69721966.0,,5438
2011,95,Something Borrowed,something_borrowed,65100369.0,,5439
2011,96,The Darkest Hour,the_darkest_hour,64626786.0,,5440
2011,97,Hanna,hanna,63782078.0,,5441
2011,98,Footloose 2011 Re-release,footloose_2011_rerelease,63543328.0,,5442
2011,99,Conan the Barbarian,conan_the_barbarian,63523283.0,,5443
2011,100,Colombiana,colombiana,63458440.0,,5444
2012,1,The Avengers,the_avengers,1518812988.0,,5545
2012,2,Skyfall,skyfall,1108561013.0,,5546
2012,3,The Dark Knight Rises,the_dark_knight_rises,1084939099.0,,5547
2012,4,The Hobbit: An Unexpected Journey,the_hobbit_an_unexpected_journey,1017003568.0,,5548
2012,5,Ice Age: Continental Drift,ice_age_continental_drift,877244782.0,,5549
2012,6,The Twilight Saga: Breaking Dawn - Part 2,the_twilight_saga_breaking_dawn_part_2,829746820.0,,5550
2012,7,The Amazing Spider-Man,the_amazing_spiderman,757930663.0,,5551
2012,8,Madagascar 3: Europe's Most Wanted,madagascar_3_europes_most_wanted,746921274.0,,5552
2012,9,The Hunger Games,the_hunger_games,694394724.0,,5553
2012,10,Men in Black³,men_in_black³,654213485.0,,5554
2012,11,Life of Pi,life_of_pi,609016565.0,,5555
2012,12,Ted,ted,549368315.0,,5556
2012,13,Brave,brave,538983207.0,,5557
2012,14,Wreck-It Ralph,wreckit_ralph,471222889.0,,5558
2012,15,Les Misérables,les_misérables,442299309.0,,5559
2012,16,Django Unchained,django_unchained,425368238.0,,5560
2012,17,Prometheus,prometheus,403354469.0,,5561
2012,18,Snow White and the Huntsman,snow_white_and_the_huntsman,396592829.0,,5562
2012,19,Taken 2,taken_2,376141306.0,,5563
2012,20,Hotel Transylvania,hotel_transylvania,358375603.0,,5564
2012,21,Titanic 2012 3D Release,titanic_2012_3d_release,350449521.0,,5565
2012,22,The Lorax,the_lorax,348961366.0,,5566
2012,23,Journey 2: The Mysterious Island,journey_2_the_mysterious_island,335260290.0,,5567
2012,24,The Expendables 2,the_expendables_2,314975955.0,,5568
2012,25,Rise of the Guardians,rise_of_the_guardians,306941670.0,,5569
